datetime_UTC,water_level
2022-09-18 13:08:34.285842,-0.2923
2022-09-18 13:25:42.857271,-0.7787
2022-09-18 13:42:51.428700,-1.0057
2022-09-18 14:00:00.000129,-1.2747
2022-09-18 14:17:08.571558,-0.6953
2022-09-18 14:34:17.142987,-1.4557
2022-09-18 14:51:25.714416,-1.5547
2022-09-18 15:08:34.285845,-0.8253
2022-09-18 15:25:42.857274,-1.6107
2022-09-18 15:42:51.428703,-1.5777
2022-09-18 16:00:00.000132,-1.4977
2022-09-18 16:17:08.571561,-0.7033
2022-09-18 16:34:17.142990,-1.3147
2022-09-18 16:51:25.714419,-1.1387
2022-09-18 17:08:34.285848,-0.4613
2022-09-18 17:25:42.857277,-0.7807
2022-09-18 17:42:51.428706,-0.5017
2022-09-18 18:00:00.000135,-0.2957
2022-09-18 18:17:08.571564,-0.0183
2022-09-18 18:34:17.142993,0.1473
2022-09-18 18:51:25.714422,0.3933
2022-09-18 19:08:34.285851,0.3067
2022-09-18 19:25:42.857280,0.7773
2022-09-18 19:42:51.428709,1.0393
2022-09-18 20:00:00.000138,1.2713
2022-09-18 20:17:08.571567,0.6817
2022-09-18 20:34:17.142996,1.5183
2022-09-18 20:51:25.714425,1.6483
2022-09-18 21:08:34.285854,0.9417
2022-09-18 21:25:42.857283,1.7993
2022-09-18 21:42:51.428712,1.8843
2022-09-18 22:00:00.000141,1.8703
2022-09-18 22:17:08.571570,0.8727
2022-09-18 22:34:17.142999,1.6663
2022-09-18 22:51:25.714428,1.5243
2022-09-18 23:08:34.285857,0.6537
2022-09-18 23:25:42.857286,1.1673
2022-09-18 23:42:51.428715,0.8793
2022-09-19 00:00:00.000144,0.6743
2022-09-19 00:17:08.571573,0.2477
2022-09-19 00:34:17.143002,0.2053
2022-09-19 00:51:25.714431,-0.1417
2022-09-19 01:08:34.285860,-0.1493
2022-09-19 01:25:42.857289,-0.5547
2022-09-19 01:42:51.428718,-0.8297
2022-09-19 02:00:00.000147,-1.0797
2022-09-19 02:17:08.571576,-0.6303
2022-09-19 02:34:17.143005,-1.3767
2022-09-19 02:51:25.714434,-1.6057
2022-09-19 03:08:34.285863,-0.8683
2022-09-19 03:25:42.857292,-1.8317
2022-09-19 03:42:51.428721,-1.9217
2022-09-19 04:00:00.000150,-1.9637
2022-09-19 04:17:08.571579,-0.9903
2022-09-19 04:34:17.143008,-1.9397
2022-09-19 04:51:25.714437,-1.9017
2022-09-19 05:08:34.285866,-0.9153
2022-09-19 05:25:42.857295,-1.7847
2022-09-19 05:42:51.428724,-1.6377
2022-09-19 06:00:00.000153,-1.3777
2022-09-19 06:17:08.571582,-0.6303
2022-09-19 06:34:17.143011,-1.1627
2022-09-19 06:51:25.714440,-0.8497
2022-09-19 07:08:34.285869,-0.3523
2022-09-19 07:25:42.857298,-0.5197
2022-09-19 07:42:51.428727,-0.2597
2022-09-19 08:00:00.000156,0.0733
2022-09-19 08:17:08.571585,0.1457
2022-09-19 08:34:17.143014,0.4913
2022-09-19 08:51:25.714443,0.7573
2022-09-19 09:08:34.285872,0.4157
2022-09-19 09:25:42.857301,1.0543
2022-09-19 09:42:51.428730,1.2133
2022-09-19 10:00:00.000159,1.3293
2022-09-19 10:17:08.571588,0.6587
2022-09-19 10:34:17.143017,1.4023
2022-09-19 10:51:25.714446,1.3333
2022-09-19 11:08:34.285875,0.6377
2022-09-19 11:25:42.857304,1.2273
2022-09-19 11:42:51.428733,1.0813
2022-09-19 12:00:00.000162,0.8993
2022-09-19 12:17:08.571591,0.4037
2022-09-19 12:34:17.143020,0.6553
2022-09-19 12:51:25.714449,0.4273
2022-09-19 13:08:34.285878,0.1417
2022-09-19 13:25:42.857307,0.0423
2022-09-19 13:42:51.428736,-0.1917
2022-09-19 14:00:00.000165,-0.3757
2022-09-19 14:17:08.571594,-0.2653
2022-09-19 14:34:17.143023,-0.7347
2022-09-19 14:51:25.714452,-0.9167
2022-09-19 15:08:34.285881,-0.4813
2022-09-19 15:25:42.857310,-1.1357
2022-09-19 15:42:51.428739,-1.2317
2022-09-19 16:00:00.000168,-1.3497
2022-09-19 16:17:08.571597,-0.6823
2022-09-19 16:34:17.143026,-1.4167
2022-09-19 16:51:25.714455,-1.4787
2022-09-19 17:08:34.285884,-0.7213
2022-09-19 17:25:42.857313,-1.4307
2022-09-19 17:42:51.428742,-1.3557
2022-09-19 18:00:00.000171,-1.2427
2022-09-19 18:17:08.571600,-0.5853
2022-09-19 18:34:17.143029,-1.0797
2022-09-19 18:51:25.714458,-0.8657
2022-09-19 19:08:34.285887,-0.3863
2022-09-19 19:25:42.857316,-0.5927
2022-09-19 19:42:51.428745,-0.3537
2022-09-19 20:00:00.000174,-0.0747
2022-09-19 20:17:08.571603,0.0507
2022-09-19 20:34:17.143032,0.2043
2022-09-19 20:51:25.714461,0.4783
2022-09-19 21:08:34.285890,0.3327
2022-09-19 21:25:42.857319,0.7823
2022-09-19 21:42:51.428748,1.0033
2022-09-19 22:00:00.000177,1.1773
2022-09-19 22:17:08.571606,0.6277
2022-09-19 22:34:17.143035,1.3723
2022-09-19 22:51:25.714464,1.3983
2022-09-19 23:08:34.285893,0.6777
2022-09-19 23:25:42.857322,1.3723
2022-09-19 23:42:51.428751,1.3173
2022-09-20 00:00:00.000180,1.2953
2022-09-20 00:17:08.571609,0.5567
2022-09-20 00:34:17.143038,1.0613
2022-09-20 00:51:25.714467,0.9143
2022-09-20 01:08:34.285896,0.3817
2022-09-20 01:25:42.857325,0.6123
2022-09-20 01:42:51.428754,0.3893
2022-09-20 02:00:00.000183,0.1473
2022-09-20 02:17:08.571612,-0.0443
2022-09-20 02:34:17.143041,-0.2997
2022-09-20 02:51:25.714470,-0.5737
2022-09-20 03:08:34.285899,-0.3503
2022-09-20 03:25:42.857328,-0.9307
2022-09-20 03:42:51.428757,-1.1507
2022-09-20 04:00:00.000186,-1.3717
2022-09-20 04:17:08.571615,-0.7553
2022-09-20 04:34:17.143044,-1.6567
2022-09-20 04:51:25.714473,-1.7847
2022-09-20 05:08:34.285902,-0.9353
2022-09-20 05:25:42.857331,-1.9457
2022-09-20 05:42:51.428760,-2.0047
2022-09-20 06:00:00.000189,-2.0127
2022-09-20 06:17:08.571618,-1.0253
2022-09-20 06:34:17.143047,-1.9907
2022-09-20 06:51:25.714476,-1.9087
2022-09-20 07:08:34.285905,-0.9133
2022-09-20 07:25:42.857334,-1.6657
2022-09-20 07:42:51.428763,-1.5037
2022-09-20 08:00:00.000192,-1.3267
2022-09-20 08:17:08.571621,-0.5573
2022-09-20 08:34:17.143050,-0.9537
2022-09-20 08:51:25.714479,-0.6887
2022-09-20 09:08:34.285908,-0.2433
2022-09-20 09:25:42.857337,-0.2857
2022-09-20 09:42:51.428766,0.0413
2022-09-20 10:00:00.000195,0.3003
2022-09-20 10:17:08.571624,0.2577
2022-09-20 10:34:17.143053,0.6543
2022-09-20 10:51:25.714482,0.8553
2022-09-20 11:08:34.285911,0.4777
2022-09-20 11:25:42.857340,1.0903
2022-09-20 11:42:51.428769,1.1673
2022-09-20 12:00:00.000198,1.1783
2022-09-20 12:17:08.571627,0.6267
2022-09-20 12:34:17.143056,1.1963
2022-09-20 12:51:25.714485,1.1333
2022-09-20 13:08:34.285914,0.5467
2022-09-20 13:25:42.857343,0.9973
2022-09-20 13:42:51.428772,0.8803
2022-09-20 14:00:00.000201,0.7203
2022-09-20 14:17:08.571630,0.2817
2022-09-20 14:34:17.143059,0.4423
2022-09-20 14:51:25.714488,0.1953
2022-09-20 15:08:34.285917,0.0377
2022-09-20 15:25:42.857346,-0.1517
2022-09-20 15:42:51.428775,-0.3607
2022-09-20 16:00:00.000204,-0.6277
2022-09-20 16:17:08.571633,-0.4153
2022-09-20 16:34:17.143062,-0.9197
2022-09-20 16:51:25.714491,-1.1037
2022-09-20 17:08:34.285920,-0.6263
2022-09-20 17:25:42.857349,-1.3347
2022-09-20 17:42:51.428778,-1.4667
2022-09-20 18:00:00.000207,-1.5587
2022-09-20 18:17:08.571636,-0.8213
2022-09-20 18:34:17.143065,-1.6297
2022-09-20 18:51:25.714494,-1.6167
2022-09-20 19:08:34.285923,-0.7983
2022-09-20 19:25:42.857352,-1.5317
2022-09-20 19:42:51.428781,-1.4037
2022-09-20 20:00:00.000210,-1.2427
2022-09-20 20:17:08.571639,-0.5513
2022-09-20 20:34:17.143068,-0.9537
2022-09-20 20:51:25.714497,-0.7097
2022-09-20 21:08:34.285926,-0.2623
2022-09-20 21:25:42.857355,-0.3297
2022-09-20 21:42:51.428784,-0.0397
2022-09-20 22:00:00.000213,0.2463
2022-09-20 22:17:08.571642,0.2447
2022-09-20 22:34:17.143071,0.6523
2022-09-20 22:51:25.714500,0.8983
2022-09-20 23:08:34.285929,0.5437
2022-09-20 23:25:42.857358,1.2143
2022-09-20 23:42:51.428787,1.3603
2022-09-21 00:00:00.000216,1.4923
2022-09-21 00:17:08.571645,0.7777
2022-09-21 00:34:17.143074,1.5603
2022-09-21 00:51:25.714503,1.5603
2022-09-21 01:08:34.285932,0.7587
2022-09-21 01:25:42.857361,1.4343
2022-09-21 01:42:51.428790,1.2863
2022-09-21 02:00:00.000219,0.5987
2022-09-21 02:17:08.571648,0.9943
2022-09-21 02:34:17.143077,0.7913
2022-09-21 02:51:25.714506,0.2997
2022-09-21 03:08:34.285935,0.3773
2022-09-21 03:25:42.857364,0.0903
2022-09-21 03:42:51.428793,-0.0813
2022-09-21 04:00:00.000222,-0.3997
2022-09-21 04:17:08.571651,-0.7217
2022-09-21 04:34:17.143080,-1.0367
2022-09-21 04:51:25.714509,-0.6443
2022-09-21 05:08:34.285938,-1.5037
2022-09-21 05:25:42.857367,-1.7817
2022-09-21 05:42:51.428796,-0.9823
2022-09-21 06:00:00.000225,-2.1667
2022-09-21 06:17:08.571654,-2.3827
2022-09-21 06:34:17.143083,-1.2453
2022-09-21 06:51:25.714512,-2.5747
2022-09-21 07:08:34.285941,-2.6307
2022-09-21 07:25:42.857370,-1.3273
2022-09-21 07:42:51.428799,-2.6327
2022-09-21 08:00:00.000228,-2.4627
2022-09-21 08:17:08.571657,-2.2127
2022-09-21 08:34:17.143086,-1.0003
2022-09-21 08:51:25.714515,-1.8287
2022-09-21 09:08:34.285944,-1.5327
2022-09-21 09:25:42.857373,-0.6513
2022-09-21 09:42:51.428802,-1.0457
2022-09-21 10:00:00.000231,-0.6967
2022-09-21 10:17:08.571660,-0.2053
2022-09-21 10:34:17.143089,-0.1487
2022-09-21 10:51:25.714518,0.2323
2022-09-21 11:08:34.285947,0.2407
2022-09-21 11:25:42.857376,0.7263
2022-09-21 11:42:51.428805,1.0053
2022-09-21 12:00:00.000234,1.2793
2022-09-21 12:17:08.571663,0.7197
2022-09-21 12:34:17.143092,1.5653
2022-09-21 12:51:25.714521,1.6783
2022-09-21 13:08:34.285950,0.8587
2022-09-21 13:25:42.857379,1.7253
2022-09-21 13:42:51.428808,1.6843
2022-09-21 14:00:00.000237,0.8257
2022-09-21 14:17:08.571666,1.5473
2022-09-21 14:34:17.143095,1.3873
2022-09-21 14:51:25.714524,0.6337
2022-09-21 15:08:34.285953,1.0483
2022-09-21 15:25:42.857382,0.8273
2022-09-21 15:42:51.428811,0.3087
2022-09-21 16:00:00.000240,0.4093
2022-09-21 16:17:08.571669,0.1003
2022-09-21 16:34:17.143098,-0.2087
2022-09-21 16:51:25.714527,-0.2213
2022-09-21 17:08:34.285956,-0.6737
2022-09-21 17:25:42.857385,-0.9757
2022-09-21 17:42:51.428814,-0.5943
2022-09-21 18:00:00.000243,-1.3827
2022-09-21 18:17:08.571672,-1.6187
2022-09-21 18:34:17.143101,-0.8983
2022-09-21 18:51:25.714530,-1.9057
2022-09-21 19:08:34.285959,-2.0367
2022-09-21 19:25:42.857388,-1.0433
2022-09-21 19:42:51.428817,-2.1207
2022-09-21 20:00:00.000246,-2.0817
2022-09-21 20:17:08.571675,-1.9987
2022-09-21 20:34:17.143104,-0.9383
2022-09-21 20:51:25.714533,-1.7327
2022-09-21 21:08:34.285962,-1.4667
2022-09-21 21:25:42.857391,-0.6243
2022-09-21 21:42:51.428820,-1.0227
2022-09-21 22:00:00.000249,-0.6667
2022-09-21 22:17:08.571678,-0.2113
2022-09-21 22:34:17.143107,-0.1207
2022-09-21 22:51:25.714536,0.2483
2022-09-21 23:08:34.285965,0.2577
2022-09-21 23:25:42.857394,0.7683
2022-09-21 23:42:51.428823,1.0813
2022-09-22 00:00:00.000252,1.3863
2022-09-22 00:17:08.571681,0.7887
2022-09-22 00:34:17.143110,1.7653
2022-09-22 00:51:25.714539,1.9423
2022-09-22 01:08:34.285968,1.0197
2022-09-22 01:25:42.857397,2.1103
2022-09-22 01:42:51.428826,2.1413
2022-09-22 02:00:00.000255,2.1003
2022-09-22 02:17:08.571684,1.0137
2022-09-22 02:34:17.143113,1.9203
2022-09-22 02:51:25.714542,1.7043
2022-09-22 03:08:34.285971,0.7577
2022-09-22 03:25:42.857400,1.3013
2022-09-22 03:42:51.428829,0.9673
2022-09-22 04:00:00.000258,0.6163
2022-09-22 04:17:08.571687,0.1647
2022-09-22 04:34:17.143116,0.0413
2022-09-22 04:51:25.714545,-0.3767
2022-09-22 05:08:34.285974,-0.3413
2022-09-22 05:25:42.857403,-0.9917
2022-09-22 05:42:51.428832,-1.4187
2022-09-22 06:00:00.000261,-1.8257
2022-09-22 06:17:08.571690,-1.0563
2022-09-22 06:34:17.143119,-2.3587
2022-09-22 06:51:25.714548,-2.6507
2022-09-22 07:08:34.285977,-1.4183
2022-09-22 07:25:42.857406,-2.9907
2022-09-22 07:42:51.428835,-3.1367
2022-09-22 08:00:00.000264,-3.1847
2022-09-22 08:17:08.571693,-1.5843
2022-09-22 08:34:17.143122,-3.1367
2022-09-22 08:51:25.714551,-2.9767
2022-09-22 09:08:34.285980,-1.4023
2022-09-22 09:25:42.857409,-2.6187
2022-09-22 09:42:51.428838,-2.3027
2022-09-22 10:00:00.000267,-1.9257
2022-09-22 10:17:08.571696,-0.7953
2022-09-22 10:34:17.143125,-1.3017
2022-09-22 10:51:25.714554,-0.8677
2022-09-22 11:08:34.285983,-0.2633
2022-09-22 11:25:42.857412,-0.1997
2022-09-22 11:42:51.428841,0.2573
2022-09-22 12:00:00.000270,0.6793
2022-09-22 12:17:08.571699,0.4807
2022-09-22 12:34:17.143128,1.2763
2022-09-22 12:51:25.714557,1.6363
2022-09-22 13:08:34.285986,0.9447
2022-09-22 13:25:42.857415,2.0853
2022-09-22 13:42:51.428844,2.3093
2022-09-22 14:00:00.000273,2.4473
2022-09-22 14:17:08.571702,1.2327
2022-09-22 14:34:17.143131,2.4903
2022-09-22 14:51:25.714560,2.4023
2022-09-22 15:08:34.285989,1.1277
2022-09-22 15:25:42.857418,2.1323
2022-09-22 15:42:51.428847,1.8583
2022-09-22 16:00:00.000276,1.5563
2022-09-22 16:17:08.571705,0.6527
2022-09-22 16:34:17.143134,1.0313
2022-09-22 16:51:25.714563,0.6603
2022-09-22 17:08:34.285992,0.1917
2022-09-22 17:25:42.857421,0.0873
